Depth      CNPOR        DPOR         GR         RHOB        RHOC        RILD        RILM        RLL3       RxoRt         SP         SSD         DCAL        ABHV         DT         ITT        MEL15       MEL20       MELCAL       SPOR        TBHV    
   731.5000     24.7901      6.9562     38.0576      2.5910      0.2171     10.6771 100000.0000      0.4655    122.4453    150.9876   1580.5229   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
   732.0000     25.6086      9.7667     40.0864      2.5430      0.1904     10.9955 100000.0000      1.1916     86.8588    152.4907   1543.6541   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
   732.5000     23.8860     11.9609     46.9026      2.5055      0.1703     10.9549 100000.0000      0.6135    112.6619    153.1232   1517.2164   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
   733.0000     22.6114     12.8558     51.7184      2.4902      0.1557     10.7689 100000.0000      0.2990    140.0789    153.1359   1489.6366   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
   733.5000     23.6998     12.1752     57.0809      2.5018      0.1457     10.6560 100000.0000      0.2454    147.3918    152.9778   1455.3021   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
   734.0000     24.3119     10.6382     62.3654      2.5281      0.1370     10.6295 100000.0000      0.2604    144.9812    152.8818   1414.6245   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
   734.5000     23.3446      9.7279     59.2145      2.5437      0.1238     10.6968 100000.0000      0.2257    150.8065    152.8599   1371.5476   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
   735.0000     21.8554      9.9985     51.1137      2.5390      0.1063     10.7642 100000.0000      0.2165    152.6854    152.8771   1332.8093   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
   735.5000     23.4823     10.6598     46.8085      2.5277      0.0912     10.8058 100000.0000      0.2197    152.2679    152.9042   1304.9420   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
   736.0000     26.4907     11.1599     47.5135      2.5192      0.0819     10.8369 100000.0000      0.2728    143.9136    152.8973   1288.9229   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
   736.5000     25.2323     11.5875     45.5289      2.5119      0.0763     10.8464 100000.0000      0.6557    109.6694    152.8447   1280.7780   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
   737.0000     22.8247     12.0826     42.8338      2.5034      0.0713     10.8579 100000.0000      0.7806    102.8989    152.8137   1274.7780   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
   737.5000     22.7734     12.7456     44.1944      2.4920      0.0653     10.9192 100000.0000      0.4500    124.6451    152.8517   1268.3558   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
   738.0000     24.9530     13.3330     44.3257      2.4820      0.0615     11.0583 100000.0000      0.3513    134.8199    152.9628   1266.0244   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
   738.5000     26.5789     13.4105     42.0855      2.4807      0.0628     10.9843 100000.0000      0.2654    145.5140    153.2221   1269.7306   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
   739.0000     25.8971     13.4731     38.8094      2.4796      0.0616     11.0814 100000.0000      0.2210    153.0196    153.5498   1267.7267   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
   739.5000     26.3517     14.4842     37.0137      2.4623      0.0482     11.2745 100000.0000      0.2258    152.8485    153.5331   1248.6738   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
   740.0000     30.2271     16.0058     39.2344      2.4363      0.0279     11.2357 100000.0000      0.2907    142.8378    152.9496   1220.0079   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
   740.5000     33.7094     16.6261     40.5068      2.4257      0.0143     11.0800 100000.0000      0.2864    142.8808    152.1060   1197.2277   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
   741.0000     30.8714     15.9538     39.4392      2.4372      0.0132     10.9759 100000.0000      0.2185    153.0867    151.3965   1188.1322   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
   741.5000     25.6572     14.7924     42.0151      2.4570      0.0205     10.8957 100000.0000      0.2114    154.0915    150.9502   1191.9636   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
   742.0000     22.4073     14.0223     47.4815      2.4702      0.0266     10.8967 100000.0000      0.2108    154.2173    150.7124   1197.2611   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
   742.5000     20.6086     14.1576     51.5702      2.4679      0.0221     10.9736 100000.0000      0.2106    154.5181    150.5376   1189.0079   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
   743.0000     21.1164     15.3362     49.8808      2.4478      0.0075     11.0554 100000.0000      0.2105    154.8375    150.2343   1170.1700   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
   743.5000     23.4647     16.8570     43.7076      2.4217     -0.0047     11.1220 100000.0000      0.2105    155.0563    149.6752   1159.9708   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
   744.0000     26.8367     17.7440     36.2907      2.4066     -0.0072     11.2407 100000.0000      0.2105    155.4722    148.9066   1163.3879   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
   744.5000     29.7415     18.1228     31.7984      2.4001     -0.0096     11.2340 100000.0000      0.2106    155.4433    148.1451   1162.1642   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
   745.0000     32.0408     18.4067     29.3372      2.3952     -0.0184     11.0239 100000.0000      0.2107    154.6820    147.6710   1146.9761   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
   745.5000     33.7056     18.0727     25.8601      2.4010     -0.0238     10.9405 100000.0000      0.2108    154.3658    147.6592   1132.8273   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
   746.0000     33.5517     16.8842     21.0917      2.4213     -0.0198     11.0846 100000.0000      0.2106    154.9084    148.0001   1129.6538   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
   746.5000     32.0546     15.7069     19.9384      2.4414     -0.0165     11.1656 100000.0000      0.2105    155.2120    148.3878   1125.0256   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
   747.0000     29.9419     15.1565     23.9751      2.4508     -0.0230     11.1992 100000.0000      0.2104    155.3529    148.6339   1107.1384   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
   747.5000     28.6518     15.1873     30.3510      2.4503     -0.0376     11.2420 100000.0000      0.2105    155.4806    148.7267   1079.1737   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
   748.0000     27.7064     15.8240     34.9985      2.4394     -0.0583     11.2325 100000.0000      0.2105    155.4448    148.6911   1045.8903   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
   748.5000     27.0881     16.8362     40.4890      2.4221     -0.0810     11.2243 100000.0000      0.2104    155.4342    148.5755   1013.3029   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
   749.0000     28.5188     17.4345     51.5169      2.4119     -0.0950     11.2259 100000.0000      0.2104    155.4393    148.4731    993.5759   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
   749.5000     29.4724     17.5188     56.5822      2.4104     -0.0989     11.2841 100000.0000      0.2105    155.6203    148.4454    987.4518   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
   750.0000     27.8445     17.9702     52.5867      2.4027     -0.1059     11.3976 100000.0000      0.2106    156.0088    148.4802    978.9110   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
   750.5000     25.3735     18.9278     51.2322      2.3863     -0.1218     11.3357 100000.0000      0.2105    155.8115    148.5745    959.3950   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
   751.0000     25.4585     19.6497     45.2958      2.3740     -0.1367     11.1204 100000.0000      0.2104    155.0720    148.7745    940.0633   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
   751.5000     27.1435     20.1119     37.7050      2.3661     -0.1430     11.0724 100000.0000      0.2104    154.9068    149.0532    933.2542   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
   752.0000     27.1620     20.8285     40.6738      2.3538     -0.1442     11.1296 100000.0000      0.2105    155.0931    149.2452    936.9192   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
   752.5000     29.3310     21.3440     49.5792      2.3450     -0.1429     11.0796 100000.0000      0.2106    154.8943    149.2247    943.0855   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
   753.0000     34.0140     20.7866     55.0279      2.3545     -0.1374     11.0438 100000.0000      0.2107    154.7440    149.0738    947.9885   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
   753.5000     33.7526     19.4522     53.2024      2.3774     -0.1285     11.0769 100000.0000      0.2110    154.8103    148.9707    952.3766   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
   754.0000     31.5187     18.2763     49.9452      2.3975     -0.1169     11.0963 100000.0000      0.2111    154.8678    148.9891    962.4664   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
   754.5000     35.1480     17.6173     43.8987      2.4087     -0.1009     11.0699 100000.0000      0.2111    154.7658    149.0923    984.7341   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
   755.0000     38.7531     17.9109     42.4816      2.4037     -0.0853     11.1172 100000.0000      0.2108    154.9824    149.2273   1014.7856   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
   755.5000     33.7466     19.5325     51.3250      2.3760     -0.0776     11.1795 100000.0000      0.2106    155.2403    149.3388   1042.5806   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
   756.0000     28.6081     21.5091     56.9542      2.3422     -0.0733     11.1777 100000.0000      0.2106    155.2458    149.3565   1068.0344   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
   756.5000     29.1921     22.3748     50.5266      2.3274     -0.0618     11.2993 100000.0000      0.2106    155.6706    149.2157   1097.8954   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
   757.0000     32.8215     21.7354     40.4803      2.3383     -0.0418     11.4326 100000.0000      0.2106    156.1256    148.8571   1131.4049   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
   757.5000     34.4667     20.1849     39.6958      2.3648     -0.0184     11.5155 100000.0000      0.2106    156.4057    148.2414   1163.9778   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
   758.0000     31.4642     18.4179     42.8756      2.3951      0.0061     11.5675 100000.0000      0.2106    156.5860    147.4504   1197.7109   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
   758.5000     27.2080     17.0097     44.9511      2.4191      0.0282     11.5933 100000.0000      0.2105    156.6796    146.7479   1230.9730   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
   759.0000     26.9137     16.5672     49.1766      2.4267      0.0406     11.7751 100000.0000      0.2105    157.2906    146.4467   1253.6669   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
   759.5000     29.4952     17.2261     49.6085      2.4154      0.0431     12.2821 100000.0000      0.2106    158.9284    146.6585   1265.9626   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
   760.0000     29.4864     18.1942     46.4366      2.3989      0.0444     12.8785 100000.0000      0.2106    160.7772    147.1731   1279.3934   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
   760.5000     25.8440     18.4877     54.5726      2.3939      0.0512     13.4236 100000.0000      0.2105    162.4079    147.6432   1297.9485   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
   761.0000     24.8994     17.9662     67.8112      2.4028      0.0623     13.7965 100000.0000      0.2105    163.4948    147.9471   1317.9976   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
   761.5000     27.0596     17.3108     61.2314      2.4140      0.0743     13.9787 100000.0000      0.2104    164.0125    148.2852   1338.7817   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
